datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,10151.324,True
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,10051.924,True
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,9983.954,True
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,10232.637,True
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,10823.098,True
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,11774.748,True
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,12425.555,True
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,12439.416,True
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,12225.999,True
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12050.349,True
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,11895.888,True
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,11741.755,True
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11642.076,True
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11550.698,True
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11549.331,True
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,11938.717,True
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12726.031,True
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,12962.570,True
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,12911.583,True
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,12710.402,True
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,12378.746,True
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,11821.428,True
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,11350.805,True
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,11092.207,True
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,10963.204,True
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,10955.961,True
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,11056.540,True
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,11386.512,True
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,12073.822,True
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,13064.366,True
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,13743.197,True
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,13678.464,True
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,13129.476,True
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12811.488,True
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12636.819,True
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12350.142,True
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,12116.691,True
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12109.230,True
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12387.019,True
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,13004.710,True
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,13773.308,True
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,13899.245,True
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,13905.055,True
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,13721.923,True
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,13559.658,True
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13243.929,True
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,12850.623,True
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,12539.548,True
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,12408.091,True
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,12367.530,True
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,12468.439,True
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,12825.633,True
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,13325.695,True
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,13918.543,True
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,14473.787,True
1/7/2023 1:00:00 PM,1/7/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,14703.407,True
1/7/2023 2:00:00 PM,1/7/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,14329.753,True
1/7/2023 3:00:00 PM,1/7/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,13612.990,True
1/7/2023 4:00:00 PM,1/7/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,13025.358,True
1/7/2023 5:00:00 PM,1/7/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12595.312,True
1/7/2023 6:00:00 PM,1/7/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,12311.765,True
1/7/2023 7:00:00 PM,1/7/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12039.333,True
1/7/2023 8:00:00 PM,1/7/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12028.299,True
1/7/2023 9:00:00 PM,1/7/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,12639.063,True
1/7/2023 10:00:00 PM,1/7/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,13676.542,True
1/7/2023 11:00:00 PM,1/7/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,14061.272,True
1/8/2023 12:00:00 AM,1/7/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14219.481,True
1/8/2023 1:00:00 AM,1/7/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,14240.341,True
1/8/2023 2:00:00 AM,1/7/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,14160.707,True
1/8/2023 3:00:00 AM,1/7/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13836.086,True
1/8/2023 4:00:00 AM,1/7/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13628.176,True
1/8/2023 5:00:00 AM,1/8/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,13467.862,True
1/8/2023 6:00:00 AM,1/8/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,13452.181,True
1/8/2023 7:00:00 AM,1/8/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,13488.403,True
1/8/2023 8:00:00 AM,1/8/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,13676.524,True
1/8/2023 9:00:00 AM,1/8/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,13934.945,True
1/8/2023 10:00:00 AM,1/8/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,14376.454,True
1/8/2023 11:00:00 AM,1/8/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,14931.369,True
1/8/2023 12:00:00 PM,1/8/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,15390.210,True
1/8/2023 1:00:00 PM,1/8/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,15512.019,True
1/8/2023 2:00:00 PM,1/8/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,15120.116,True
1/8/2023 3:00:00 PM,1/8/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14622.327,True
1/8/2023 4:00:00 PM,1/8/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,14383.955,True
1/8/2023 5:00:00 PM,1/8/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,14295.402,True
1/8/2023 6:00:00 PM,1/8/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,14285.953,True
1/8/2023 7:00:00 PM,1/8/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,14368.735,True
1/8/2023 8:00:00 PM,1/8/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,14454.928,True
1/8/2023 9:00:00 PM,1/8/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,14865.339,True
1/8/2023 10:00:00 PM,1/8/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,15405.219,True
1/8/2023 11:00:00 PM,1/8/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,15447.376,True
1/9/2023 12:00:00 AM,1/8/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,15288.242,True
1/9/2023 1:00:00 AM,1/8/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,15028.943,True
1/9/2023 2:00:00 AM,1/8/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,14524.003,True
1/9/2023 3:00:00 AM,1/8/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13851.632,True
1/9/2023 4:00:00 AM,1/8/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13268.992,True
1/9/2023 5:00:00 AM,1/9/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,12822.327,True
1/9/2023 6:00:00 AM,1/9/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,12623.530,True
1/9/2023 7:00:00 AM,1/9/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,12536.695,True
1/9/2023 8:00:00 AM,1/9/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,12649.752,True
1/9/2023 9:00:00 AM,1/9/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,12956.776,True
1/9/2023 10:00:00 AM,1/9/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,13752.191,True
1/9/2023 11:00:00 AM,1/9/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,14962.972,True
1/9/2023 12:00:00 PM,1/9/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,15646.899,True
1/9/2023 1:00:00 PM,1/9/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,15511.448,True
1/9/2023 2:00:00 PM,1/9/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,14738.235,True
1/9/2023 3:00:00 PM,1/9/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,13911.772,True
1/9/2023 4:00:00 PM,1/9/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,13339.941,True
1/9/2023 5:00:00 PM,1/9/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12942.368,True
1/9/2023 6:00:00 PM,1/9/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,12668.303,True
1/9/2023 7:00:00 PM,1/9/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12471.329,True
1/9/2023 8:00:00 PM,1/9/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12648.583,True
1/9/2023 9:00:00 PM,1/9/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,13326.588,True
1/9/2023 10:00:00 PM,1/9/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,14485.140,True
1/9/2023 11:00:00 PM,1/9/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,14850.472,True
1/10/2023 12:00:00 AM,1/9/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14958.157,True
1/10/2023 1:00:00 AM,1/9/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,14924.349,True
1/10/2023 2:00:00 AM,1/9/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,14711.270,True
1/10/2023 3:00:00 AM,1/9/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,14290.008,True
1/10/2023 4:00:00 AM,1/9/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13949.635,True
1/10/2023 5:00:00 AM,1/10/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,13840.666,True
1/10/2023 6:00:00 AM,1/10/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,13906.501,True
1/10/2023 7:00:00 AM,1/10/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,14096.358,True
1/10/2023 8:00:00 AM,1/10/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,14414.565,True
1/10/2023 9:00:00 AM,1/10/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,14952.569,True
1/10/2023 10:00:00 AM,1/10/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,15910.601,True
1/10/2023 11:00:00 AM,1/10/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,17111.498,True
1/10/2023 12:00:00 PM,1/10/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,17581.842,True
1/10/2023 1:00:00 PM,1/10/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,17242.936,True
1/10/2023 2:00:00 PM,1/10/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,16262.447,True
1/10/2023 3:00:00 PM,1/10/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,15312.545,True
1/10/2023 4:00:00 PM,1/10/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,14662.571,True
1/10/2023 5:00:00 PM,1/10/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,14193.972,True
1/10/2023 6:00:00 PM,1/10/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,13816.119,True
1/10/2023 7:00:00 PM,1/10/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,13519.607,True
1/10/2023 8:00:00 PM,1/10/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,13586.805,True
1/10/2023 9:00:00 PM,1/10/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,14159.528,True
1/10/2023 10:00:00 PM,1/10/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,15207.200,True
1/10/2023 11:00:00 PM,1/10/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,15511.289,True
1/11/2023 12:00:00 AM,1/10/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,15493.623,True
1/11/2023 1:00:00 AM,1/10/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,15311.625,True
1/11/2023 2:00:00 AM,1/10/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,15048.323,True
1/11/2023 3:00:00 AM,1/10/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,14561.515,True
1/11/2023 4:00:00 AM,1/10/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,14176.929,True
1/11/2023 5:00:00 AM,1/11/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,14193.799,True
1/11/2023 6:00:00 AM,1/11/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,14228.572,True
1/11/2023 7:00:00 AM,1/11/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,14360.103,True
