datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2024 11:00:00 PM,1/1/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,15641.510,True
1/2/2024 12:00:00 AM,1/1/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,15515.132,True
1/2/2024 1:00:00 AM,1/1/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,15292.700,True
1/2/2024 2:00:00 AM,1/1/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,14972.684,True
1/2/2024 3:00:00 AM,1/1/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,14416.998,True
1/2/2024 4:00:00 AM,1/1/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,13944.768,True
1/2/2024 5:00:00 AM,1/2/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,13660.659,True
1/2/2024 6:00:00 AM,1/2/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,13487.022,True
1/2/2024 7:00:00 AM,1/2/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,13462.506,True
1/2/2024 8:00:00 AM,1/2/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,13608.017,True
1/2/2024 9:00:00 AM,1/2/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,14023.569,True
1/2/2024 10:00:00 AM,1/2/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,14810.043,True
1/2/2024 11:00:00 AM,1/2/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,15872.488,True
1/2/2024 12:00:00 PM,1/2/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,16575.769,True
1/2/2024 1:00:00 PM,1/2/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,16425.905,True
1/2/2024 2:00:00 PM,1/2/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,15701.196,True
1/2/2024 3:00:00 PM,1/2/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,15079.416,True
1/2/2024 4:00:00 PM,1/2/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,14589.524,True
1/2/2024 5:00:00 PM,1/2/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,14185.013,True
1/2/2024 6:00:00 PM,1/2/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,13841.662,True
1/2/2024 7:00:00 PM,1/2/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,13734.206,True
1/2/2024 8:00:00 PM,1/2/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,13955.787,True
1/2/2024 9:00:00 PM,1/2/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,14700.012,True
1/2/2024 10:00:00 PM,1/2/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,15877.276,True
1/2/2024 11:00:00 PM,1/2/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,16285.152,True
1/3/2024 12:00:00 AM,1/2/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,16390.150,True
1/3/2024 1:00:00 AM,1/2/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,16365.696,True
1/3/2024 2:00:00 AM,1/2/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,16122.100,True
1/3/2024 3:00:00 AM,1/2/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,15729.426,True
1/3/2024 4:00:00 AM,1/2/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,15408.077,True
1/3/2024 5:00:00 AM,1/3/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,15247.075,True
1/3/2024 6:00:00 AM,1/3/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,15241.258,True
1/3/2024 7:00:00 AM,1/3/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,15378.109,True
1/3/2024 8:00:00 AM,1/3/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,15613.178,True
1/3/2024 9:00:00 AM,1/3/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,16042.112,True
1/3/2024 10:00:00 AM,1/3/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,16857.960,True
1/3/2024 11:00:00 AM,1/3/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,17925.070,True
1/3/2024 12:00:00 PM,1/3/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,18383.378,True
1/3/2024 1:00:00 PM,1/3/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,17886.923,True
1/3/2024 2:00:00 PM,1/3/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,16441.937,True
1/3/2024 3:00:00 PM,1/3/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,15226.164,True
1/3/2024 4:00:00 PM,1/3/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,14499.994,True
1/3/2024 5:00:00 PM,1/3/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,14020.935,True
1/3/2024 6:00:00 PM,1/3/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,13674.119,True
1/3/2024 7:00:00 PM,1/3/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,13625.513,True
1/3/2024 8:00:00 PM,1/3/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,13984.762,True
1/3/2024 9:00:00 PM,1/3/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,14703.753,True
1/3/2024 10:00:00 PM,1/3/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,15597.342,True
1/3/2024 11:00:00 PM,1/3/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,15724.609,True
1/4/2024 12:00:00 AM,1/3/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,15657.917,True
1/4/2024 1:00:00 AM,1/3/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,15447.356,True
1/4/2024 2:00:00 AM,1/3/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,14979.517,True
1/4/2024 3:00:00 AM,1/3/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,14390.260,True
1/4/2024 4:00:00 AM,1/3/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,13789.158,True
1/4/2024 5:00:00 AM,1/4/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,13407.983,True
1/4/2024 6:00:00 AM,1/4/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,13245.698,True
1/4/2024 7:00:00 AM,1/4/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,13190.703,True
1/4/2024 8:00:00 AM,1/4/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,13258.503,True
1/4/2024 9:00:00 AM,1/4/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,13609.740,True
1/4/2024 10:00:00 AM,1/4/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,14319.953,True
1/4/2024 11:00:00 AM,1/4/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,15404.852,True
1/4/2024 12:00:00 PM,1/4/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,16024.049,True
1/4/2024 1:00:00 PM,1/4/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,15900.331,True
1/4/2024 2:00:00 PM,1/4/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,15568.632,True
1/4/2024 3:00:00 PM,1/4/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,15390.261,True
1/4/2024 4:00:00 PM,1/4/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,15120.560,True
1/4/2024 5:00:00 PM,1/4/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,15084.445,True
1/4/2024 6:00:00 PM,1/4/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,15091.619,True
1/4/2024 7:00:00 PM,1/4/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,15017.467,True
1/4/2024 8:00:00 PM,1/4/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,15136.298,True
1/4/2024 9:00:00 PM,1/4/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,15494.391,True
1/4/2024 10:00:00 PM,1/4/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,16518.621,True
1/4/2024 11:00:00 PM,1/4/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,16742.786,True
1/5/2024 12:00:00 AM,1/4/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,16767.545,True
1/5/2024 1:00:00 AM,1/4/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,16644.699,True
1/5/2024 2:00:00 AM,1/4/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,16359.867,True
1/5/2024 3:00:00 AM,1/4/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,15889.070,True
1/5/2024 4:00:00 AM,1/4/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,15483.368,True
1/5/2024 5:00:00 AM,1/5/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,15289.739,True
1/5/2024 6:00:00 AM,1/5/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,15407.055,True
1/5/2024 7:00:00 AM,1/5/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,15545.416,True
1/5/2024 8:00:00 AM,1/5/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,15811.785,True
1/5/2024 9:00:00 AM,1/5/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,16325.397,True
1/5/2024 10:00:00 AM,1/5/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,17304.630,True
1/5/2024 11:00:00 AM,1/5/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,18439.188,True
1/5/2024 12:00:00 PM,1/5/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,19105.900,True
1/5/2024 1:00:00 PM,1/5/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,18690.173,True
1/5/2024 2:00:00 PM,1/5/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,17347.710,True
1/5/2024 3:00:00 PM,1/5/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,16147.532,True
1/5/2024 4:00:00 PM,1/5/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,15390.100,True
1/5/2024 5:00:00 PM,1/5/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,14809.801,True
1/5/2024 6:00:00 PM,1/5/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,14397.115,True
1/5/2024 7:00:00 PM,1/5/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,14138.505,True
1/5/2024 8:00:00 PM,1/5/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,14385.278,True
1/5/2024 9:00:00 PM,1/5/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,15289.798,True
1/5/2024 10:00:00 PM,1/5/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,16439.175,True
1/5/2024 11:00:00 PM,1/5/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,16784.634,True
1/6/2024 12:00:00 AM,1/5/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,16771.729,True
1/6/2024 1:00:00 AM,1/5/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,16678.986,True
1/6/2024 2:00:00 AM,1/5/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,16456.454,True
1/6/2024 3:00:00 AM,1/5/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,16153.441,True
1/6/2024 4:00:00 AM,1/5/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,15788.848,True
1/6/2024 5:00:00 AM,1/6/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,15537.692,True
1/6/2024 6:00:00 AM,1/6/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,15310.903,True
1/6/2024 7:00:00 AM,1/6/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,15203.210,True
1/6/2024 8:00:00 AM,1/6/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,15063.314,True
1/6/2024 9:00:00 AM,1/6/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,15067.077,True
1/6/2024 10:00:00 AM,1/6/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,15152.054,True
1/6/2024 11:00:00 AM,1/6/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,15398.836,True
1/6/2024 12:00:00 PM,1/6/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,15598.676,True
1/6/2024 1:00:00 PM,1/6/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,15790.681,True
1/6/2024 2:00:00 PM,1/6/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,16069.455,True
1/6/2024 3:00:00 PM,1/6/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,16140.193,True
1/6/2024 4:00:00 PM,1/6/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,16182.543,True
1/6/2024 5:00:00 PM,1/6/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,16187.228,True
1/6/2024 6:00:00 PM,1/6/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,16049.463,True
1/6/2024 7:00:00 PM,1/6/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,15869.195,True
1/6/2024 8:00:00 PM,1/6/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,15683.609,True
1/6/2024 9:00:00 PM,1/6/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,15611.889,True
1/6/2024 10:00:00 PM,1/6/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,15772.796,True
1/6/2024 11:00:00 PM,1/6/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,15754.526,True
1/7/2024 12:00:00 AM,1/6/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,15625.436,True
1/7/2024 1:00:00 AM,1/6/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,15371.583,True
1/7/2024 2:00:00 AM,1/6/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,15115.846,True
1/7/2024 3:00:00 AM,1/6/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,14747.314,True
1/7/2024 4:00:00 AM,1/6/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,14453.010,True
1/7/2024 5:00:00 AM,1/7/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,14219.113,True
1/7/2024 6:00:00 AM,1/7/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,14148.764,True
1/7/2024 7:00:00 AM,1/7/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,14052.406,True
1/7/2024 8:00:00 AM,1/7/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,14079.011,True
1/7/2024 9:00:00 AM,1/7/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,14177.716,True
1/7/2024 10:00:00 AM,1/7/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,14413.866,True
1/7/2024 11:00:00 AM,1/7/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,14713.431,True
1/7/2024 12:00:00 PM,1/7/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,15034.924,True
1/7/2024 1:00:00 PM,1/7/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,15245.976,True
1/7/2024 2:00:00 PM,1/7/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,14897.557,True
1/7/2024 3:00:00 PM,1/7/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,14061.230,True
1/7/2024 4:00:00 PM,1/7/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,13452.732,True
1/7/2024 5:00:00 PM,1/7/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,13126.753,True
1/7/2024 6:00:00 PM,1/7/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,13009.360,True
1/7/2024 7:00:00 PM,1/7/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,13198.648,True
1/7/2024 8:00:00 PM,1/7/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,13524.147,True
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,14034.957,True
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,14811.416,True
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,15026.274,True
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,15048.165,True
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,14934.673,True
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,14636.950,True
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,14143.233,True
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,13717.329,True
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,13422.199,True
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,13386.288,True
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,13402.781,True
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,13702.942,True
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,14239.843,True
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,15218.345,True
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,16494.162,True
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,17221.449,True
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,16831.886,True
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,15711.554,True
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,14814.552,True
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,14258.291,True
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,13834.152,True
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,13442.167,True
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,13239.349,True
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,13496.687,True
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,14263.848,True
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,15470.036,True
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,15835.579,True
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,15977.982,True
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,15907.373,True
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,15651.663,True
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,15151.674,True
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,14641.099,True
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,14365.752,True
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,14137.420,True
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,14000.221,True
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,13939.459,True
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,13978.929,True
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,14626.795,True
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,15489.770,True
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,16048.083,True
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,16086.368,True
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,16050.883,True
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,15971.064,True
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,15759.831,True
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,15566.805,True
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,15313.283,True
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,15041.318,True
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,14865.901,True
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,14883.213,True
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,15107.579,True
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,14687.202,True
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,14176.673,True
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,13612.343,True
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,12953.028,True
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,12315.285,True
1/10/2024 4:00:00 AM,1/9/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,11804.610,True
1/10/2024 5:00:00 AM,1/10/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,11516.688,True
1/10/2024 6:00:00 AM,1/10/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,11366.432,True
1/10/2024 7:00:00 AM,1/10/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,11306.416,True
1/10/2024 8:00:00 AM,1/10/2024 3:00:00 AM,SERC,SOUTH,DOM,DOM,11482.889,True
1/10/2024 9:00:00 AM,1/10/2024 4:00:00 AM,SERC,SOUTH,DOM,DOM,11892.248,True
1/10/2024 10:00:00 AM,1/10/2024 5:00:00 AM,SERC,SOUTH,DOM,DOM,12709.022,True
1/10/2024 11:00:00 AM,1/10/2024 6:00:00 AM,SERC,SOUTH,DOM,DOM,13795.698,True
1/10/2024 12:00:00 PM,1/10/2024 7:00:00 AM,SERC,SOUTH,DOM,DOM,14671.818,True
1/10/2024 1:00:00 PM,1/10/2024 8:00:00 AM,SERC,SOUTH,DOM,DOM,14654.880,True
1/10/2024 2:00:00 PM,1/10/2024 9:00:00 AM,SERC,SOUTH,DOM,DOM,14144.087,True
1/10/2024 3:00:00 PM,1/10/2024 10:00:00 AM,SERC,SOUTH,DOM,DOM,13836.261,True
1/10/2024 4:00:00 PM,1/10/2024 11:00:00 AM,SERC,SOUTH,DOM,DOM,13766.344,True
1/10/2024 5:00:00 PM,1/10/2024 12:00:00 PM,SERC,SOUTH,DOM,DOM,13756.998,True
1/10/2024 6:00:00 PM,1/10/2024 1:00:00 PM,SERC,SOUTH,DOM,DOM,13590.651,True
1/10/2024 7:00:00 PM,1/10/2024 2:00:00 PM,SERC,SOUTH,DOM,DOM,13441.550,True
1/10/2024 8:00:00 PM,1/10/2024 3:00:00 PM,SERC,SOUTH,DOM,DOM,13579.768,True
1/10/2024 9:00:00 PM,1/10/2024 4:00:00 PM,SERC,SOUTH,DOM,DOM,14363.083,True
1/10/2024 10:00:00 PM,1/10/2024 5:00:00 PM,SERC,SOUTH,DOM,DOM,15312.614,True
1/10/2024 11:00:00 PM,1/10/2024 6:00:00 PM,SERC,SOUTH,DOM,DOM,15486.647,True
1/11/2024 12:00:00 AM,1/10/2024 7:00:00 PM,SERC,SOUTH,DOM,DOM,15421.309,True
1/11/2024 1:00:00 AM,1/10/2024 8:00:00 PM,SERC,SOUTH,DOM,DOM,15275.418,True
1/11/2024 2:00:00 AM,1/10/2024 9:00:00 PM,SERC,SOUTH,DOM,DOM,14970.577,True
1/11/2024 3:00:00 AM,1/10/2024 10:00:00 PM,SERC,SOUTH,DOM,DOM,14409.310,True
1/11/2024 4:00:00 AM,1/10/2024 11:00:00 PM,SERC,SOUTH,DOM,DOM,13986.472,True
1/11/2024 5:00:00 AM,1/11/2024 12:00:00 AM,SERC,SOUTH,DOM,DOM,13731.333,True
1/11/2024 6:00:00 AM,1/11/2024 1:00:00 AM,SERC,SOUTH,DOM,DOM,13709.487,True
1/11/2024 7:00:00 AM,1/11/2024 2:00:00 AM,SERC,SOUTH,DOM,DOM,13835.240,True
